comment,user_id,user_name,user_level,user_verify
冰冰和饼饼我都要[妙啊],410496710,回收废旧腐宅纸片人,4,-1
饼饼！！我最爱的是饼饼,341736951,AEinstein1115,5,-1
哈哈哈哈哈哈哈哈哈哈,34775089,神地弥合,5,-1
我的心是冰冰的,334516392,御坂z0001,4,-1
咋感觉冰冰的后期跟饼叔的百万后期是一个嘞,214601307,神精病阿切,5,-1
你来啦[呆],270749612,大酱胖头鱼,5,-1
叔来了[呆],481998030,饼侄儿,3,-1
回复 @地表最强小公举吹 :群号多少带我一起恰烂钱[doge][doge][doge],158618994,骑着二哈的二胖,5,-1
[doge][doge],415456896,枇杷摘了,4,-1
老婆我来了,12561162,彤宝的老婆,5,-1
封面做得也很吸引人,242590117,qwe100505,3,-1
冰冰姐,434397043,世间简花,4,-1
回复 @地表最强小公举吹 :不至于，至少不应该。,12071179,浅唱丶Monna,5,-1
捞饼叔[呆],1332598,VoidSword,5,-1
回复 @吃花椒的喵酱 :我看错了了吗？一小时涨粉20万！,85687336,与签名,5,-1
饼饼,394289953,34042472724_bili,4,-1
冰冰饼饼[呆],13019037,武松拳打白骨精,5,-1
饼饼,6412401,小豆豆酱酱,5,-1
"回复 @地表最强小公举吹 :好家伙,食贫道狂喜.[呆][笑哭][打call][OK][吃瓜][滑稽]",40173416,科达娜丶邪歌,5,-1
冬天到了，我的心是饼饼的[呆][呆][呆][呆][呆][呆],18430493,我執爛漫,5,-1
为啥感觉是叔的团队做的,7625311,Misssss小C,5,-1
up🐷觉得很赞,102578176,LD董,5,-1
饼叔好[呆],266640981,黑光点,4,-1
饼叔，回头 ，冰冰请你吃饭,34993419,大理天行健达平安健康,4,-1
[呆][呆],149561597,康娜丶丶酱,4,-1
回复 @吃花椒的喵酱 :lao p,454033435,坐看繁星点缀,3,-1
叔呀，冰冰没关注你[吃瓜],388861325,恒升居士,5,-1
快乐上岸！,472560297,倪薄荷,4,-1
这表情是b站给你定做的？[绯赤艾莉欧_好耶],4693715,神原遙,6,-1
我的心是饼饼的[呆][呆][呆],9044316,Joe啾啾啾,5,-1
一小时30万,405247439,日照香炉睡几天,4,-1
在？抽个女师叔|ω・）,7287442,牧柏,5,-1
回复 @吃花椒的喵酱 :豹王冰冰,30576568,吾行风,6,-1
回复 @吃花椒的喵酱 :新年快乐冰冰姐,304724146,一件牛色毛衣,4,-1
抓住饼叔[热词系列_大师球][微笑][doge],483416984,Asekelake,4,-1
回复 @地表最强小公举吹 :[辣眼睛][辣眼睛][辣眼睛],108911349,木和登的成,5,-1
[呆][呆][呆][呆][呆][呆],186487871,好美的甜哇哇,4,-1
看到冰冰和饼叔，想起了多年前的雪月饼广告：“冰冰冰冰我要吃冰，饼饼饼饼我要吃饼，我要吃冰，我已吃饼。XX雪月饼！”[tv_馋],2427430,布魯小藥丸,6,-1
[OK],320428683,武汉凯旋,4,-1
给我上去,27823897,iwako岩子喵,4,-1
饼饼，我爱你,174938918,TR_xer,5,-1
哟，叔来啦[呆],232748638,_雯雯_酱,5,-1
你也来了[吃瓜],8552118,可乐咘丁,6,-1
回复 @地表最强小公举吹 :有钱一起赚,507970,孰土司,5,-1
回复 @吃花椒的喵酱 :二级号？欺负一下[doge],508606251,内涵段子呵TV,4,-1
[呆][呆]哈哈哈,21798346,庞哈哈12138,5,-1
热乎的饼叔[热词系列_妙啊],1473723,可可袋熊,6,-1
我的心和身体都是冰冰的[偷笑],66432737,Shark恶霸,5,-1
我的心是冰冰的，胃是[呆][呆]的,398496043,吃花椒的猫糨,5,-1
回复 @地表最强小公举吹 :不至于不至于[喜极而泣],20535373,ATCV-1,6,-1
回复 @地表最强小公举吹 :兄弟不至于,384717291,Der-fuchs,4,-1
今天之后，冰冰的粉丝就超过饼叔了,297237210,吃花生的汪酱,4,-1
回复 @地表最强小公举吹 :烂钱不能恰啊[滑稽][吃瓜],218655779,Chan_Chan_Girl,5,-1
我是饼饼的[doge],383753901,索隆没了刀,5,-1
回复 @地表最强小公举吹 :不至于不至于[doge],255220789,Janeca,5,-1
饼叔，你要小心了，一个不小心，冰冰的粉丝数就比你多了,8559003,言葉にできず,5,-1
回复 @吃花椒的喵酱 :[星星眼][星星眼][星星眼]来啦！,240338735,CS-TTT,5,-1
[呆][呆][呆][呆]我是饼饼的,28320190,寒丶霜降,5,-1
回复 @地表最强小公举吹 :不至于不至于不至于不至于,203229344,猪是字名看着倒,5,-1
回复 @地表最强小公举吹 :谐音双关嘛,22691376,这个吗嘿嘿,5,-1
为什么你发照片,16066839,越秋之水,5,-1
叔！！！,92208678,RICK-10,4,-1
回复 @吃花椒的喵酱 :捕捉,37545366,焚骨才,4,-1
叔，你同事真好看[呆][呆],139919675,江湖睡,5,-1
饼饼你来啦[妙啊],44211530,海问香的意中人,6,-1
[呆][呆][呆],3748756,億万笑者,6,-1
饼叔你给我上去[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加],26617159,吃花喵的烧椒酱,5,-1
[呆],10142543,でツル,5,-1
回复 @挚爱毅生858885 :不是，饼叔那次冰冰视频里开玩笑说冰冰很懂要不食贫道给冰冰做得了（我也希望是真的）,358662940,随便打打12131243,5,-1
哇哦(・◇・)，突然感觉天不冷了[星星眼],204649207,上海交通大学,6,1
回复 @地表最强小公举吹 :@叫饼饼儿 [doge],630026463,古达拉3,4,-1
走开！！冰冰是我们大家的！,494262482,污咪到底犯啥罪了,4,-1
@吃花椒的喵酱男友,438112012,梅菲斯特奥特曼,5,-1
how i love u,61660815,bigbigcola,5,-1
回复 @地表最强小公举吹 :好家伙,386440498,Nana_Seino,4,-1
打开三秒就知道是你们的后期,28628994,锡乔之路,6,-1
大鼻子美男来找大鼻子美女了[呲牙][呲牙][呲牙][呲牙][呲牙][呲牙],349516943,虾鸭梨蒜鸡藕,5,-1
饼哥，来了,287123852,jiker09882,3,-1
大家都来了,287123852,jiker09882,3,-1
捞捞饼叔,326093963,五加皮君,5,-1
我的心是饼饼的[呆],8376652,HAQQQ13,5,-1
额，好家伙还有专属表情,89101798,三两咸盐,5,-1
冰冰说希望多吃几顿火锅，你心里有没有点数？,39904443,小浦画画,5,-1
嘿，饼叔,281453314,Yo0ho0zzZ,4,-1
回复 @地表最强小公举吹 :不至于[吃瓜],51169350,冰纹金阁寺,5,-1
投币比点赞多就离谱,456212625,可乐的第一口,4,-1
[呆]饼叔挺帅的，就是有点丑,13850194,yeliyougui,5,-1
下次吃火锅？,334580944,盛装小莓莓,4,-1
阿饼你好 阿饼再见,9974326,犯困土豆,5,-1
联名出个食品吧，冰冰饼。这不挺好吗,225501115,贰_哥来也,4,-1
[doge]饼叔哈哈哈哈哈,384613194,小米silence,5,-1
这个表情跟叔可以说是一模一样,8886726,普普通通的啊噗,5,-1
回复 @一勺大苏打 :哈哈哈哈哈哈哈这个表情[呆]莫名的神似饼叔[辣眼睛],55596055,杂草小喵,4,-1
我咋感觉这个视频风格很像饼叔呢@食贫道,319172016,DsYaledu,4,-1
[呆],183966105,伊狗斯科,4,-1
我的心是饼饼的[呆],290580159,动感单车沙瑞金,5,-1
回复 @吃花椒的喵酱 :[笑哭],472590268,纵千古-横八荒,5,-1
叔也来了,2202986,酸辣粉正好吃,6,-1
我的心是饼饼的！！！,255571158,ClementineXU,5,-1
[呆][呆][呆],412250283,此昵称已经有主,4,-1
我的原来没有饼饼的心现在是冰冰的[doge],159285967,沐江白,5,-1
冰冰都没关注叔～[呆][呆][呆],369219110,MrAllure-S,5,-1
真不熟儿,242651454,yyrrnn,5,-1
不配一瓶ad钙奶么[歪嘴],652532931,娃哈哈,5,1
安排火锅！,36641330,龍晓添,5,-1
饼叔好帅！就是有点丑[呆],21344347,几许星夜凡尘,5,-1
叔好[呆],116088450,狐妖狐言,4,-1
你们和冰冰贴贴，我和饼饼贴贴[doge],3335385,御坂01876号,6,-1
没有关注你，有点尴尬,359489932,Exclamation_mark,5,-1
回复 @Victoricaaaaa :果然六级号都是心明眼亮[吃瓜],9044316,Joe啾啾啾,5,-1
感觉会快于罗翔老师[微笑],631395774,dlrbdldldl,4,-1
冰之呼吸，爱之型，一键三连！！！[doge],15735147,帝槐,4,-1
回复 @满天星大海 :昨天更了中国之声还偷了人家一份盒饭，可能吃完了有点累[呆][呆][呆],9044316,Joe啾啾啾,5,-1
我的心是饼饼的,32710281,WINSH2001,5,-1
视频里的手风琴配乐是不是跟饼叔学的，我甚至怀疑是不是借用了剪辑师,2995226,ChaelStary,5,-1
饼叔[呆][呆][呆],670385614,哎呦喂我的肥皂泡,3,-1
[吃瓜]饼饼不要在念错名字啦,44389736,六道轮回的小鸟,5,-1
回复 @元_Yuan :哈哈哈哈哈，懂得都懂,9044316,Joe啾啾啾,5,-1
嘿，饼饼和冰冰。,103142401,闲蛋超人欧耶,5,-1
我的心永远是饼饼的[doge][doge][doge],3671834,清风小清新,6,-1
挤挤吧,330199465,马家弟子,5,-1
[呆][呆][呆]你来了嘿！,248941416,嫑做人了啊啊啊,5,-1
叔能在第一可真是太牛逼了,8845744,Arkham丶madman,5,-1
美 女 与 野 兽,214420796,海绵宝宝突稽队,5,-1
这表情[呆]不就是饼叔本人吗[偷笑],284089503,天空之城abcde,4,-1
叔我捞不动你,523756176,啊哟炜,3,-1
太狠了,289058725,孑然雨,5,-1
哔站又一个涨粉速度很快的二级号[奸笑]前一个张三吧。[滑稽],382429045,寒山和合,5,-1
饼叔，奏凯！,481358230,-修仙啦-,4,-1
后期像你家的。,22337908,毛不易好可爱,5,-1
美女与野兽,394085542,Gavin98,3,-1
3小时，42万！！！！！,35700410,长安于我意何如,5,-1
你为什么可以在评论里发自拍[doge],28283164,萌哒哒大白兔,5,-1
还不更新,275557092,lai1986,5,-1
我的心是饼饼的[呆]！,272554164,多余仔A,5,-1
[呆][呆][呆],18774860,无处安放的怂子,6,-1
饼叔这没你事儿了[吃瓜],264908174,suchim凉姜,4,-1
感觉这个视频是出自饼叔的制作团队啊,281360154,aqbcd,4,-1
回复 @吃花椒的喵酱 :[呆],336648675,财贸彭于晏,5,-1
我的心是饼饼的[doge],398887080,冰糖雪梨1987,3,-1
叔，你来辣[呆],1714051,如影隋形,5,-1
饼叔B站专属表情包[呆][呆][呆][呆][呆][呆],163548664,阿尔伯特OoO爱因斯坦,5,-1
饼叔你来了[呆][呆],13170673,转生成为电饭煲,6,-1
饼叔看看，就你没被冰冰提到[滑稽],195725793,机肃2233,5,-1
[呆][呆][呆],16374249,迈向人生路君,5,-1
你以为你得到的是谁的热评，是冰冰的热评,620886314,D博士有东西的啊,4,-1
我的心是饼饼的[doge],226868588,恒光Z哲,5,-1
我确定了我绝对抢不到热评，妈妈告诉我抢不到热评就试着抢热评的热评[妙啊][妙啊],434033420,两只沈梦溪哒,5,-1
饼饼[呆],8576017,知不道是谁,5,-1
回复 @吃花椒的喵酱 :！！！昨天还在想，如果冰冰入驻小破站，一定马上粉丝破百万千万，还在遗憾怎么不入驻，没想到！！！！今天就出现了，太惊喜了！[星星眼][星星眼][星星眼],12168317,冰冰家de喵酱,5,-1
"B站是我家
冰冰来B站了
冰冰来我家了[doge]",313509753,反手把赞取消,5,-1
哈哈哈哈哈哈哈,86513855,雷龙龙龙龙龙,5,-1
我的心是饼饼的[呆],29144579,触手guai,6,-1
嘿，饼叔我劝你善良[doge][doge],501129309,羞羞的铁甲小宝,4,-1
[热词系列_好家伙],45965116,汤圆儿先生,5,-1
[呆][呆][呆],481521195,吃芘椒的喵酱,4,-1
[呆][呆][呆],8427669,一条悠闲的咸鱼,6,-1
假吃Cream阿强半年来掉了五十万粉丝[吃瓜],7394873,Blort,5,-1
捞一把[滑稽],242609804,fireworkslmj,4,-1
回复 @地表最强小公举吹 :叠词词，恶心心[doge],500573451,冰苓洛,4,-1
饼饼看见冰冰涨粉飞快[呆],4692999,我要天使,6,-1
[呆],358040,苗木习习,5,-1
[呆][呆][呆][呆],345430458,八袋长老啊,4,-1
表情太形象了，哈哈哈,30930792,QiuSC,4,-1
[呆],356831898,鱼尾纱裙,4,-1
我的人是冰冰的，我的心是饼饼的[呆],327283354,gsljyx,5,-1
我的心是饼饼的,12020621,SwagLikeYRmama,5,-1
这评论区大佬都排不上号[doge],392238568,LeoWong7,4,-1
你是？,519134588,混一尛鱼,2,-1
[呆][呆][呆],590601465,鹰特来萌,3,-1
饼饼的[呆][呆],793985,NG丶销魂,5,-1
饼叔羡慕死了，做了快一年还没冰冰两三个小时粉丝多,18455257,独自旅行的井丼,5,-1
嘿[呆][呆],31194915,水鸟啾啾,5,-1
饼饼[爱心],24811449,此人该珍藏,5,-1
回复 @吃花椒的喵酱 :冰姐好[微笑],123634433,暴力泰坦尼克,5,-1
来了啊[呆],57073099,秋麦黄,5,-1
冰冰的手，冰冰的脸，也很美,526075448,番茄炖南瓜,5,-1
冰冰马上就超过你的粉丝数了,387498811,倔强的土小豆,4,-1
我的心是冰冰的，也是饼饼的,745383,我真的不是抖M,6,-1
回复 @地表最强小公举吹 :不至于不至于,11651766,随心聆风,6,-1
世界名画[吃瓜],294537,4C海盗旗,5,-1
哇饼叔,20609112,木子海瑞,6,-1
始于饼饼，陷于冰冰[微笑],439232775,车尔尼不是299,5,-1
[呲牙],635335279,呆一听,3,-1
回复 @吃花椒的喵酱 :始于饼饼，陷于冰冰[微笑],439232775,车尔尼不是299,5,-1
6666,1876411,八口哥,4,-1
捞饼叔,411116973,风345,5,-1
[呆],349756252,看心晨大海,5,-1
[呆][呆][呆],31727635,欧盖里Asahi,5,-1
饼叔～～[呆][呆][呆],282939973,蹄蹄山女,5,-1
饼叔！,92195212,我是可口派,5,-1
[囧],351120133,杜_大宝宝,4,-1
捞,473192796,陈记早点热干面39号,4,-1
[doge][doge][doge][doge][doge][doge],33843051,我很焦灼灬,5,-1
我的心是饼饼的,17381842,Davros,5,-1
我的心是饼饼的[呆],36459421,看番就完事了,5,-1
[呆][呆],8684640,psychopath_26,6,-1
[呆],32678015,AHAssss,5,-1
冰冰吃饭没叫上饼饼，饼饼一定馋的很难受吧[doge],394872068,吔神艾尔德利奇,5,-1
回复 @吃花椒的喵酱 :第2704位点赞,383398845,巴博斯睡不好,4,-1
我的脸是饼饼的[tv_吐血],511449438,法学院麻将师,4,-1
回复 @吃花椒的喵酱 :我是三级号[doge][doge],474817508,bili_58574427487,4,-1
这个表情怎么能和饼叔一模一样[呆][呆][呆],12156772,Always丶梦叶,6,-1
冰冰真漂亮[hanser_贴贴][hanser_贴贴],326262576,吃酱的花椒冰,5,-1
捞饼叔,284937932,yzhmit,5,-1
叔你是不是把冰冰同化了[呆]简直活脱脱一个女的你,7156896,海豹-SeaI,6,-1
嘿，饼叔[呆],25783708,㫓花椒的喵酱,5,-1
[星星眼][星星眼],90918964,老虫旁蟹,5,-1
这后期和摄影是不是都是你的[微笑],33897856,Ohahahayou,5,-1
回复 @吃花椒的喵酱 :我的心是冰冰的,697867255,coffeei6,2,-1
[呆][呆][呆]神似,354748408,鹿刕,4,-1
跟着大佬混，总会有零零散散赞的[doge][doge][doge],688004045,练腹肌追富婆,3,-1
太重了，捞不动了,286913473,你想说什么时候回来,4,-1
[呆][呆][呆],13151842,王橘子丫,5,-1
[呆][呆][呆][呆][呆][呆][呆],50742055,狐の歌,5,-1
关注了你我就和冰冰的共同关注一样了,400264992,小刘同学在此,4,-1
回复 @那不是幻觉 :这个是饼叔的定制表情啦哈哈哈哈,91264663,一颗酸葡萄_,5,-1
你还要再请吃一顿饭,257798976,Newstart同学,4,-1
[呆][呆][呆][呆][呆],21789945,nyan丶cat,5,-1
[呆][呆][呆][呆],650425190,周也圈外老公,3,-1
哈哈，叔，你来了,354169009,她丨也曾来过,5,-1
嘿嘿,289219846,idealne,4,-1
漂亮~,498013726,青山灵儿,4,-1
[滑稽][滑稽][2021][2021],282703772,卡通银价,4,-1
回复 @吃花椒的喵酱 :胖头鱼一生之敌,333988066,恰饭兄弟,4,-1
[呆][呆],227672514,么爱了吖,5,-1
回复 @吃花椒的喵酱 :开充电入口啊,242031189,月上柳稍头哦,5,-1
[干杯]冰冰和饼饼。,12846465,那年今日长安夜,5,-1
我的心是饼饼的[呆][呆][呆],476222987,Armand--19,4,-1
哈哈哈哈哈哈,165716350,黎阿阿阿阿荃,5,-1
一看这个视频剪辑风格，应该就是食贫道的工作室出品,30828672,揭开公司面纱,5,-1
回复 @吃花椒的喵酱 :嘿，冰冰[呆],294537,4C海盗旗,5,-1
@食贫道,393671649,嘉栋栋,4,-1
我的心都是饼饼的[doge],44547998,做个凡人吃喝玩乐,5,-1
[呆][呆][呆]叔放心，我的心是饼饼的[妙啊][妙啊],44766681,磨叽磨磨叽叽,5,-1
嘿我也来了,259475121,吃花的喵椒酱,4,-1
[呆],490594214,冮州刺史的确无事忙,4,-1
为什么饼叔可以发自拍表情[doge],373456863,买不起瓜的群众,5,-1
是那位大佬把冰冰抓来小破站，赏[吃瓜],94180352,动动小脑瓜丶,5,-1
可以取关饼叔了[doge],87168239,番剧研究员,5,-1
叔！你来了！！！,40300203,迹部景吾的响指,5,-1
回复 @地表最强小公举吹 :不至于不至于,16404626,给你开个光,5,-1
你来了[辣眼睛],16917441,哒哒吾亦,6,-1
回复 @地表最强小公举吹 :不至于兄弟...,7914958,南山柟,5,-1
连表情都这么丑[热词系列_害怕],10213122,多来H梦,5,-1
我的心是饼饼的[呆][呆][呆][呆][呆],472590918,假面基士,4,-1
嘿！饼饼！,10374037,叫我郭大锤,5,-1
好家伙，刚来粉丝数已经隐约有超过饼饼的趋势了[呆][呆],11895619,燃烧的牛肉丸,6,-1
回复 @地表最强小公举吹 :不至于，真不至于[doge],869334,flyjuningrenm,6,-1
回复 @吃花椒的喵酱 :冰冰姐，希望未来一年能跟随你的镜头走遍中国,62468766,汉唐勇士,3,-1
叔，这视频风格是宁教她的吧。[doge],7914958,南山柟,5,-1
叔[呆][呆][呆],17756820,AAAIIIOOO贱,5,-1
[呆][呆][呆][呆],8540467,梦剧场的斜阳,5,-1
回复 @吃花椒的喵酱 :趁着等级不高，赶紧欺负你一波[滑稽][滑稽],385543201,思倚楼,4,-1
回复 @地表最强小公举吹 :好家伙,241204359,SchoolDays-桂言叶,5,-1
这是稳重拍的么[点赞],391387282,清源妙道真君21574,4,-1
冰冰是你们的！饼饼是我的！[呆][呆][呆][呆][呆][呆],30830673,Lanren阿meng,5,-1
饼饼 你来啦,2225643,啊小雨同学,6,-1
[呆][呆][呆]嘿  我的心是饼饼的,2971504,小粪球和我过的很好,6,-1
[呆][呆][呆],3029648,萤火居士,6,-1
叔和这个表情一模一样,327063340,为啥要我改名字,5,-1
我的心是冰冰的,21600873,起床气好大,5,-1
我的心是饼饼的[妙啊],415352228,冶银河,4,-1
[呆][呆][呆][呆][呆],28130335,雩雪霖,6,-1
冰冰说想多吃几顿火锅，叔还不快安排上[热词系列_知识增加],7395287,中出生,6,-1
回复 @吃花椒的喵酱 :居然没关注公司号？,120330658,每日一币有点少,5,-1
[呆][呆],19686163,蒙多想回家,5,-1
回复 @地表最强小公举吹 :不至于不至于[抱拳],28511286,音越暗符,5,-1
饼饼赞冰冰,491923932,HisSayu,4,-1
叔！,90196292,wo的maya,5,-1
回复 @地表最强小公举吹 :不至于不至于,16551068,清泠白衣,6,-1
回复 @地表最强小公举吹 :不至于不至于,25737864,玉殒金销惜蘅芜,6,-1
捞之,85831685,司空蜀,5,-1
"还记得，冰冰家的猫特别喜欢吃花椒
挺重口的",22164796,MrMiDou,5,-1
表情好像你啊,18412556,班澄涟,5,-1
饼饼[呆] 你又胖了,28895305,闪烁之刃,5,-1
我的手是冰冰的，我的心是饼饼的[doge],9143089,马0薯先森,5,-1
饼叔，说好的节目呢？一段时间直接跨年了[笑哭],296163504,幽灵貝貝,5,-1
饼叔号保住了[吃瓜],177810740,最长的zz,5,-1
看冰冰光速涨粉,393174338,黎雨空明,5,-1
小饼，你也来了嘿[呆][呆][呆],12853540,前端小学渣,5,-1
饼饼和冰冰,333579103,走在街上的小年轻,5,-1
哈哈哈,405496338,只爱吃花椒的猫,5,-1
回复 @地表最强小公举吹 :不至于不至于不至于不至于不至于不至于[妙啊],182185680,银色丝线ヅ,5,-1
[呆][呆][呆],277405618,陌上星空丶,5,-1
回复 @地表最强小公举吹 :不至于，不至于[doge],360461034,秋风落叶闭重门,5,-1
饼叔,643931362,Mr_Apple_,3,-1
FGNB,108864511,真理只存在于剑锋之上,3,-1
一天百大？真就离谱了  果然我的心和人都是冰冰的,22065310,ZION丶520,5,-1
[打call],27841927,狄狄367,5,-1
哈哈哈哈叔来了,22475032,-Seraphine7,5,-1
[呆][呆][呆],2541094,鹿达尔丶饭盔,5,-1
我的心是[呆][呆]的,12258827,炒肉卖没了,5,-1
捞一捞饼叔,31929005,周滚草,5,-1
回复 @地表最强小公举吹 :不至于[doge],7953353,账号已促销-,6,-1
这大胖头鱼啊长的可像叔了,5739424,SM李赫宰,5,-1
这视频是不是食贫道做的后期啊？字幕运镜BGM味都太冲了,65885835,别拿小棍扒拉土,6,-1
看完冰冰有那么一点点想念饼饼[笑哭],241307,不自重的少年,6,-1
回复 @吃花椒的喵酱 :这表情太像饼叔了[呆],529421669,怎么了小老弟86,4,-1
今天要过百万了,59439178,静三万,4,-1
冰冰看到饼叔肚子不饿吗[doge],1425894047,zxzpbfc,3,-1
[2233娘_吃惊][2233娘_大笑],17431010,牧濑红莉栖大好き,6,-1
[呆],50371987,雷电法王杨大哥,4,-1
我来了,629053044,顾朽-名字好难起,4,-1
自投罗网[辣眼睛],3896194,小生HR,5,-1
[呆][呆][呆][呆][呆][呆][呆][呆]哈哈哈哈哈哈哈哈,404708087,爆炒皮卡丘Q,5,-1
捞一下,39540816,梧桐的月,5,-1
[呆][呆][呆],7875333,猎人战非,5,-1
回复 @怎么了小老弟86 :这就是b站专门定制的[喜极而泣],91264663,一颗酸葡萄_,5,-1
回复 @吃花椒的喵酱 :好家伙，一个视频吸粉这么多万....莫非你是真的冰冰？,325677900,理想主义的李懒狗,4,-1
你要吃我[害羞],90171737,贫道也疯狂,5,-1
[呆],93929037,滴滴答了,5,-1
可以取关饼叔了[吃瓜],7049396,走石,6,-1
我来了,107102077,我要没有币啦,5,-1
剪辑风格好像饼叔的百万剪辑！！,73830111,呃今夕何夕是归年,5,-1
[呆][呆][呆],9878675,ccsms,4,-1
捞[呆][呆],879241,一般社员叶BRA,6,-1
[呆],229734046,熙熙の无厘头少年,5,-1
这表情和你一模一样呢,7648495,鱼鱼宇宇鱼-,6,-1
[鼓掌],170072424,飒爽as撒旦,5,-1
[呆][呆][呆],100906264,我的无敌可爱小胖妞,5,-1
[呆][呆][呆],2079977,Hensition,6,-1
[呆][呆][呆][呆][呆][呆][呆],271488924,一下子胖起来的冯较瘦,4,-1
嘿，饼叔[呆],291469986,吃花椒的喵酱本喵,4,-1
马上粉丝就要超过叔了,13145290,十号石昊,6,-1
抓住饼叔！,266748429,青云屿风,5,-1
捞[呆],272222825,杨楊杨楊幂,4,-1
饼叔的粉丝是好久才到百万，你看看人冰冰，距离百万掐指可数,32388082,助攻king,5,-1
饼饼[呆][呆][呆],100614221,又见尹,5,-1
回复 @吃花椒的喵酱 :嘿，冰冰[呆],313308551,拜仁中场核心蒂亚戈,5,-1
叔这个表情包就是给您设计的吧么么,1290757,六边形战神一条兼定,6,-1
饼叔现在知道谁才是大腿了吧[doge]看看冰冰，再看看你,700680837,痛6达10S3,4,-1
[辣眼睛],150223794,收福藏利绅士君丶,6,-1
多和冰冰合作呀！,492055994,森培凡1,3,-1
[呆]饼叔与冰冰,15778966,愚者千虑lcn,5,-1
回复 @吃花椒的喵酱 :[呆][呆][呆][呆][呆][呆]冰老婆,474681559,小白打他,4,-1
一群4，5级的大佬。我一个2级小萌新只能默默说一句，当不了热评就当热评下的热评，当不了热评下的热评就当热评下的热评下的热评………都是热评[大哭][大哭],1869503339,和宝宝doge,3,-1
看到这播放量，叔有啥感想[doge],14095860,dldld低低,5,-1
[呆],364177332,氯基生命,4,-1
离谱,473504281,bili_37298902454,4,-1
回复 @吃花椒的喵酱 :这表情就是饼叔本人了[doge],331441596,花椒冰酱,5,-1
回复 @吃花椒的喵酱 :二级up,44224657,四躺三,5,-1
回复 @地表最强小公举吹 :使不得[doge],19054316,在线等一个萌新,5,-1
今天好冷啊，我全身都是冰冰的[捂眼],363138131,我真是个天才ぇ,4,-1
[呆][呆]丑了,85005908,诗酒半生闲,5,-1
哈哈哈哈     老公粉来了，我直接就好家伙，5个小时70万粉[呆][呆][呆],225594197,折子渝渝渝,5,-1
[doge][doge][doge],34630923,mu木不哭,5,-1
就算是你，跟我抢冰冰我也要翻脸了哦！[滑稽][滑稽],301314615,飞翔的小船长,5,-1
嘿，饼叔[呆],13442936,link-sw,5,-1
饼叔赶紧交代，视频是不是你们做的,37120353,三体神教归零者,5,-1
饼叔你猜冰冰今天粉丝能不能超过你[歪嘴],40071123,稳妥酸奶,5,-1
如何评价冰冰一天涨了冰叔2年的粉丝量[doge],7026195,你是怎么睡得着哒,5,-1
视频是树的团队制作的[呆],41108681,健哥哥9411,4,-1
这是冰冰个人号嘛,346125174,筱雨筱雨自有主张,5,-1
叔也来了,107489143,障的搬运工,5,-1
我几年前关注的up原来已经有一百多万粉丝了[热词系列_知识增加],27628622,军统的女人,5,-1
我冰冰晚上就破百万[doge][doge][doge],105042285,痴呆妄想症的傻子,5,-1
叔！[呆],27735578,顽皮卷,5,-1
可以取关你了[吃瓜][偷笑],67949336,胖丢先生,5,-1
还不快去查干湖请冰冰吃饭！[呆],35569567,曦雲灬圣琦士,5,-1
你看，冰冰半天就收获70多万粉丝,476928142,化肥袋子,4,-1
好家伙，一个视频的粉丝都快赶上央视了[辣眼睛],413260836,幽莨,5,-1
回复 @地表最强小公举吹 :不至于不至于不至于不至于,10644193,愤怒的公爵大人,6,-1
回复 @吃花椒的喵酱 :老婆老婆,67062741,武陵年少时,3,-1
[呆],370363012,烛残漏断频欹枕-,5,-1
